都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,名称,名称_カナ,住所,方書,緯度,経度,設置位置,電話番号,内線番号,法人番号,団体名,利用可能曜日,開始時間,終了時間,利用可能日時特記事項,小児対応設備の有無,URL,備考
350001,350001460631,山口県,0631,山口市立小郡南小学校,ヤマグチシリツショウコオリミナミショウガッコウ,山口市小郡緑町１－１,,34.090687,131.400558,職員室横昇降口（左側）,,,,,,,,,,,
350001,350001460632,山口県,0632,山口市立秋穂小学校,ヤマグチシリツアキホショウガッコウ,山口市秋穂東６７７１,,34.017284,131.436142,オープンスペース内,,,,,,,,,,,
350001,350001460633,山口県,0633,山口市立大海小学校,ヤマグチシリツオオウミショウガッコウ,山口市秋穂東２２９９,,34.021362,131.463135,本館放送室前廊下,,,,,,,,,,,
350001,350001460634,山口県,0634,山口市立阿知須小学校,ヤマグチシリツアジスショウガッコウ,山口市阿知須４２５１,,34.016357,131.343506,児童昇降口（職員室前廊下）,,,,,,,,,,,
350001,350001460635,山口県,0635,山口市立井関小学校,ヤマグチシリツイセキショウガッコウ,山口市阿知須１６３９,,34.016357,131.343506,講堂内,,,,,,,,,,,
350001,350001460636,山口県,0636,山口市立井関小学校,ヤマグチシリツイセキショウガッコウ,山口市阿知須１６３９,,34.016357,131.343506,職員室,,,,,,,,,,,
350001,350001460637,山口県,0637,山口市立中央小学校,ヤマグチシリツチュウオウショウガッコウ,山口市徳地堀１５５１,,34.189011,131.636612,保健室内,,,,,,,,,,,
350001,350001460638,山口県,0638,山口市立島地小学校,ヤマグチシタテジマチショウガッコウ,山口市徳地島地１６,,34.16304,131.691879,体育館廊下（２階）,,,,,,,,,,,
350001,350001460639,山口県,0639,山口市立串小学校,ヤマグチシリツクシショウガッコウ,山口市徳地鯖河内１４２１,,34.208263,131.742279,屋内運動場玄関（左側）,,,,,,,,,,,
350001,350001460640,山口県,0640,山口市立八坂小学校,ヤマグチシリツヤサカショウガッコウ,山口市徳地八坂１２２６,,34.223145,131.664078,西側昇降口,,,,,,,,,,,
350001,350001460641,山口県,0641,山口市立柚野木小学校,ヤマグチシリツユズノギショウガッコウ,山口市徳地柚木２０１８,,34.3237,131.708633,屋内運動場玄関（右側）,,,,,,,,,,,
350001,350001460642,山口県,0642,山口市立生雲小学校,ヤマグチシリツセイクモショウガッコウ,山口市阿東生雲中３１９,,34.361622,131.589584,"多目的ホール
（本館棟１階）",,,,,,,,,,,
350001,350001460643,山口県,0643,山口市立嘉年小学校,ヤマグチシリツカネンショウガッコウ,山口市阿東嘉年上３４３６,,34.482285,131.66568,玄関（管理棟）,,,,,,,,,,,
350001,350001460644,山口県,0644,山口市立さくら小学校,ヤマグチシリツサクラショウガッコウ,山口市阿東地福下１２３４－１,,34.337532,131.653961,児童昇降口,,,,,,,,,,,
350001,350001460645,山口県,0645,山口市立徳佐小学校,ヤマグチシリツトクサショウガッコウ,山口市阿東徳佐中３４３８,,34.405739,131.719284,玄関（本館棟）,,,,,,,,,,,
350001,350001460646,山口県,0646,山口市立宮野中学校,ヤマグチシリツミヤノチュウガッコウ,山口市桜畠４－９－１,,34.197201,131.501617,体育館玄関（右側）,,,,,,,,,,,
350001,350001460647,山口県,0647,山口市立大殿中学校,ヤマグチシリツダイデンチュウガッコウ,山口市古熊１－４－１,,34.176785,131.484573,正面玄関（左側）,,,,,,,,,,,
350001,350001460648,山口県,0648,山口市立白石中学校,ヤマグチシリツシライシチュウガッコウ,山口市白石２－７－１,,34.17635,131.46907,職員室前,,,,,,,,,,,
350001,350001460649,山口県,0649,山口市立湯田中学校,ヤマグチシリツユダチュウガッコウ,山口市楠木町７－１,,34.171154,131.453613,第１校舎玄関（左側）,,,,,,,,,,,
350001,350001460650,山口県,0650,山口市立鴻南中学校,ヤマグチシリツオオトリミナミチュウガッコウ,山口市維新公園４－７－１,,34.153908,131.43483,事務室前廊下（昇降口付近）,,,,,,,,,,,
350001,350001460651,山口県,0651,山口市立鴻南中学校,ヤマグチシリツオオトリミナミチュウガッコウ,山口市維新公園４－７－１,,34.153908,131.43483,体育館玄関（左側）,,,,,,,,,,,
350001,350001460652,山口県,0652,山口市立二島中学校,ヤマグチシリツフタジマチュウガッコウ,山口市秋穂二島５６１,,34.044525,131.42511,東側昇降口（左側）,,,,,,,,,,,
350001,350001460653,山口県,0653,山口市立川西中学校,ヤマグチシリツカワニシチュウガッコウ,山口市嘉川４３５３－２,,34.070007,131.364395,玄関奥（昇降口手前）,,,,,,,,,,,
350001,350001460654,山口県,0654,山口市立潟上中学校,ヤマグチシリツカタガミチュウガッコウ,山口市陶１９１２,,34.078602,131.430817,北校舎玄関（左側）,,,,,,,,,,,
350001,350001460655,山口県,0655,山口市立仁保中学校,ヤマグチシリツニホチュウガッコウ,山口市仁保中郷８４,,34.199314,131.576553,玄関（左側）,,,,,,,,,,,
350001,350001460656,山口県,0656,山口市立大内中学校,ヤマグチシリツオオウチチュウガッコウ,山口市大内長野５５５,,34.160595,131.526459,屋内運動場玄関,,,,,,,,,,,
350001,350001460657,山口県,0657,山口市立大内中学校,ヤマグチシリツオオウチチュウガッコウ,山口市大内長野５５５,,34.160595,131.526459,正面玄関（右側）,,,,,,,,,,,
350001,350001460658,山口県,0658,山口市立大内中学校氷上分校,ヤマグチシリツオオウチチュウガッコウヒカミブンコウ,山口市大内御堀５３７－１,,34.138813,131.497375,正面玄関（左側）,,,,,,,,,,,
350001,350001460659,山口県,0659,山口市立平川中学校,ヤマグチシリツヒラカワチュウガッコウ,山口市黒川１２３１－１,,34.13979,131.456863,校長室前廊下（玄関奥）,,,,,,,,,,,
350001,350001460660,山口県,0660,山口市立小郡中学校,ヤマグチシリツショウコオリチュウガッコウ,山口市小郡下郷８７９－１,,34.106709,131.398026,北館東側昇降口（保健室前）,,,,,,,,,,,
350001,350001460661,山口県,0661,山口市立小郡中学校,ヤマグチシリツショウコオリチュウガッコウ,山口市小郡下郷８７９－１,,34.106709,131.398026,職員室,,,,,,,,,,,
350001,350001460662,山口県,0662,山口市立秋穂中学校,ヤマグチシリツアキホチュウガッコウ,山口市秋穂東６１５－１,,34.015182,131.439423,公民館事務室前廊下,,,,,,,,,,,
350001,350001460663,山口県,0663,山口市立阿知須中学校,ヤマグチシリツアジスチュウガッコウ,山口市阿知須５０９４－３,,34.016357,131.343506,管理棟事務室前（玄関奥）,,,,,,,,,,,
350001,350001460664,山口県,0664,山口市立徳地中学校,ヤマグチシリツトクチチュウガッコウ,山口市徳地堀１６０６,,34.189011,131.636612,第１校舎西側出入口（体育館側）,,,,,,,,,,,
350001,350001460665,山口県,0665,山口市立阿東中学校,ヤマグチシリツアトウチュウガッコウ,山口市阿東地福上１８７４,,34.378544,131.662231,正面玄関,,,,,,,,,,,
350001,350001460666,山口県,0666,山口市立阿東東中学校,ヤマグチシリツアトウヒガシチュウガッコウ,山口市阿東徳佐中３２８８－１,,34.405739,131.719284,"職員室前
（本館棟１階）",,,,,,,,,,,
350001,350001460667,山口県,0667,山口高等学校,ヤマグチコウトウガッコウ,山口市糸米１－９－１,,34.175381,131.465561,体育館前,,,,,,,,,,,
350001,350001460668,山口県,0668,山口高等学校徳佐分校,ヤマグチコウトウガッコウトクサブンコウ,山口市阿東徳佐中１０３３－１,,34.405739,131.719284,正面玄関,,,,,,,,,,,
350001,350001460669,山口県,0669,山口高等学校徳佐分校,ヤマグチコウトウガッコウトクサブンコウ,山口市阿東徳佐中１０３３－１,,34.405739,131.719284,屋内体育館,,,,,,,,,,,
350001,350001460670,山口県,0670,山口中央高等学校,ヤマグチチュウオウコウトウガッコウ,山口市宮島町６－１,,34.165482,131.479462,正面玄関(本館棟１階）,,,,,,,,,,,
350001,350001460671,山口県,0671,山口農業高等学校,ヤマグチノウギョウコウトウガッコウ,山口市小郡上郷９８０－１,,34.141853,131.398178,事務室前玄関（管理棟１階）,,,,,,,,,,,
350001,350001460672,山口県,0672,山口農業高等学校,ヤマグチノウギョウコウトウガッコウ,山口市小郡上郷９８０－１,,34.141853,131.398178,農場管理室,,,,,,,,,,,
350001,350001460673,山口県,0673,西京高等学校,サイキョウコウトウガッコウ,山口市黒川２５８０－１,,34.136471,131.445099,玄関（管理・商業棟１階）,,,,,,,,,,,
350001,350001460674,山口県,0674,西京高等学校,サイキョウコウトウガッコウ,山口市黒川２５８０－１,,34.136471,131.445099,玄関（男子用寄宿舎）,,,,,,,,,,,
350001,350001460675,山口県,0675,西京高等学校,サイキョウコウトウガッコウ,山口市黒川２５８０－１,,34.136471,131.445099,体育館入口（屋内運動場棟２階）,,,,,,,,,,,
350001,350001460676,山口県,0676,中村女子高等学校,ナカムラジョシコウトウガッコウ,山口市駅通り１－１－１,,34.17297,131.477966,サテライト教室下,,,,,,,,,,,
350001,350001460677,山口県,0677,山口南総合支援学校,ヤマグチミナミソウゴウシエンガッコウ,山口市鋳銭司２３６４－６,,34.067196,131.433167,玄関,,,,,,,,,,,
350001,350001460678,山口県,0678,山口南総合支援学校,ヤマグチミナミソウゴウシエンガッコウ,山口市鋳銭司２３６４－６,,34.067196,131.433167,指導員室（寄宿舎）,,,,,,,,,,,
350001,350001460679,山口県,0679,山口総合支援学校,ヤマグチソウゴウシエンガッコウ,山口市朝田５８５－１,,34.152016,131.433273,保健室前,,,,,,,,,,,
350001,350001460680,山口県,0680,山口総合支援学校みほり分校,ヤマグチソウゴウシエンガッコウミホリブンコウ,山口市大内御堀５－２－８,,,,職員室前玄関,,,,,,,,,,,
350001,350001460681,山口県,0681,山口大学教育学部附属特別支援学校,ヤマグチダイガクキョウイクガクブフゾクトクベツシエンガッコウ,山口市吉田３００３,,34.145473,131.463348,"保健室前の廊下
（管理棟）",,,,,,,,,,,
350001,350001460682,山口県,0682,山口大学（吉田事業場）,ヤマグチダイガク（ヨシダジギョウジョウ）,山口市吉田１６７７－１,,34.147755,131.467514,守衛室他,,,,,,,,,,,
350001,350001460683,山口県,0683,山口県立大学,ヤマグチケンリツダイガク,山口市桜畠３－２－１,,34.194012,131.498642,"エントランスホール
（本館１階）",,,,,,,,,,,
350001,350001460684,山口県,0684,山口県立大学,ヤマグチケンリツダイガク,山口市桜畠３－２－１,,34.194012,131.498642,"エントランスホール
（４号館１階）",,,,,,,,,,,
350001,350001460685,山口県,0685,山口県立大学,ヤマグチケンリツダイガク,山口市桜畠３－２－１,,34.194012,131.498642,"エントランスホール
（体育館１階）",,,,,,,,,,,
350001,350001460686,山口県,0686,山口県立大学,ヤマグチケンリツダイガク,山口市桜畠３－２－１,,34.194012,131.498642,"エントランスホール
（厚生棟１階）",,,,,,,,,,,
350001,350001460687,山口県,0687,山口県立大学,ヤマグチケンリツダイガク,山口市桜畠３－２－１,,34.194012,131.498642,"エントランスホール
（学生寮１階）",,,,,,,,,,,
350001,350001460688,山口県,0688,山口県立大学,ヤマグチケンリツダイガク,山口市宮野下,,34.200893,131.502975,"エントランスホール
（５号館１階）",,,,,,,,,,,
350001,350001460689,山口県,0689,山口県立大学,ヤマグチケンリツダイガク,山口市宮野下,,34.200893,131.502975,"エントランスホール
（講堂１階）",,,,,,,,,,,
350001,350001460690,山口県,0690,山口学芸大学・山口芸術短期大学,ヤマグチガクゲイダイガク・ヤマグチゲイジュツタンキダイガク,山口市小郡みらい町１－７－１,,34.120808,131.401886,ソフィアルーム（Ｂ棟１階）,,,,,,,,,,,
350001,350001460691,山口県,0691,育成学校,イクセイガッコウ,山口市大内御堀５３７－１,,34.138813,131.497375,玄関,,,,,,,,,,,
350001,350001460692,山口県,0692,吉南准看護学院（吉南医師会）,キチナンジュンカンゴガクイン（キチナンイシカイ）,山口市小郡下郷７９９,,34.103943,131.393967,事務室,,,,,,,,,,,
350001,350001460693,山口県,0693,北九州予備校山口校,キタキュウシュウヨビコウヤマグチコウ,山口市小郡御幸町１－３９,,34.091717,131.395645,本館１階,,,,,,,,,,,
