daiya_sid,bin_no,course_sid
32c6613c-6f32-484e-a346-47337b808356,5,c9161a18-298a-4727-890d-7d4b6d5abe91
33510c86-0496-4728-b78f-58715e2a0875,5,c9161a18-298a-4727-890d-7d4b6d5abe91
4e205f2b-3350-4f41-9898-59840a3e45bb,8,c9161a18-298a-4727-890d-7d4b6d5abe91
970ad8a9-ecdd-4917-96e6-0868554dbfd9,6,c9161a18-298a-4727-890d-7d4b6d5abe91
02f5eefb-3e86-44b0-9c31-10102c6b9c12,1,c9161a18-298a-4727-890d-7d4b6d5abe91
efab38fa-217f-4bd4-9e9e-0dc8337e9cec,5,c9161a18-298a-4727-890d-7d4b6d5abe91
87ecee06-7a95-43d1-acd9-282c3484e062,2,c9161a18-298a-4727-890d-7d4b6d5abe91
0cc62016-7798-45be-8403-198789ca8414,4,c9161a18-298a-4727-890d-7d4b6d5abe91
0da5223e-0666-4e7e-bc43-1f7ab3a59a30,6,c9161a18-298a-4727-890d-7d4b6d5abe91
2397428e-dafb-421f-8a66-9ce380fcb1eb,10,c9161a18-298a-4727-890d-7d4b6d5abe91
363940c4-9017-472a-8ff2-89aeac7c0b0e,3,c9161a18-298a-4727-890d-7d4b6d5abe91
44ca5bb6-c644-4cf6-9b50-85021aea1762,9,c9161a18-298a-4727-890d-7d4b6d5abe91
317cd25a-2fb3-45d9-8347-6870c9b7084c,6,c9161a18-298a-4727-890d-7d4b6d5abe91
f16f6f13-4f8c-4b53-a007-7081c1fc1518,2,c9161a18-298a-4727-890d-7d4b6d5abe91
f98aea50-d42c-41d7-aa3b-754c94c357ff,4,c9161a18-298a-4727-890d-7d4b6d5abe91
53feeac8-81ad-41e8-9cd8-7b4ccb0c8dc8,1,c9161a18-298a-4727-890d-7d4b6d5abe91
24eb7542-c7be-4d9f-8427-ca955ff2ddda,4,4e0cbf58-6440-4e0b-b41a-7e61400dec08
a58bb09e-84de-49ab-90b0-e9d5de70ba9b,2,4e0cbf58-6440-4e0b-b41a-7e61400dec08
f5714726-7f0c-44e5-8164-5adcee3d33ed,6,4e0cbf58-6440-4e0b-b41a-7e61400dec08
b1686e5f-225f-49f3-b6c3-311755301297,9,4e0cbf58-6440-4e0b-b41a-7e61400dec08
a5e1f738-994c-4741-84bb-05ebc89d9bf9,1,4e0cbf58-6440-4e0b-b41a-7e61400dec08
56e5a259-cdc2-48f2-824a-70eeb7997b79,3,4e0cbf58-6440-4e0b-b41a-7e61400dec08
1512db9b-b626-4055-a1d4-8cd6f43096f5,7,4e0cbf58-6440-4e0b-b41a-7e61400dec08
7ea82c0d-9037-478d-a39a-9415f2eaf1b0,8,4e0cbf58-6440-4e0b-b41a-7e61400dec08
9056d11b-3ee3-48da-b31b-a4599f00ab40,5,4e0cbf58-6440-4e0b-b41a-7e61400dec08
4eb2af03-c2f2-4a31-b6ae-ca38126051fb,3,767bed50-1fd6-41cd-bee9-7e90ed1272c8
ab9dd3ee-4311-4773-9a5f-7ed65ef2c03c,1,767bed50-1fd6-41cd-bee9-7e90ed1272c8
d28b0823-1d7e-46e0-a0fa-099e72bf3914,2,767bed50-1fd6-41cd-bee9-7e90ed1272c8
20680f1f-8e85-4000-ab36-b9afbe90047d,1,c4c5b126-2728-4660-9643-7f17d8caa27d
16bab329-79b4-4abd-976d-0a34f044c570,3,c4c5b126-2728-4660-9643-7f17d8caa27d
bbfba65d-a0c5-4444-8093-25abe7eac8e4,2,c4c5b126-2728-4660-9643-7f17d8caa27d
f208b57e-dd9b-45c6-8978-19b153013b61,5,c4c5b126-2728-4660-9643-7f17d8caa27d
0169987d-d2dc-4ecb-9667-727650343236,4,c4c5b126-2728-4660-9643-7f17d8caa27d
9a34d752-1391-483d-b1dd-bd61f69e77af,2,91e0c088-45b1-4eed-bc17-7f26b504dc06
d7a8ef06-4235-44d3-be20-d2e8f3e795bc,5,91e0c088-45b1-4eed-bc17-7f26b504dc06
214349ae-4594-41ad-97e3-e59c67c6cf52,1,91e0c088-45b1-4eed-bc17-7f26b504dc06
12d62c6a-9858-412f-9782-de763e0ebbe3,2,91e0c088-45b1-4eed-bc17-7f26b504dc06
2b3fd4aa-f555-419c-ae8e-f653042e6be1,6,91e0c088-45b1-4eed-bc17-7f26b504dc06
59faace6-87fd-422c-8afb-f0c4da145c6c,3,91e0c088-45b1-4eed-bc17-7f26b504dc06
0aef4ade-407b-4d8a-851d-7607220b5852,2,91e0c088-45b1-4eed-bc17-7f26b504dc06
5e1bb939-c0ac-4b6a-ab9e-7d9d7ad24feb,4,91e0c088-45b1-4eed-bc17-7f26b504dc06
02c22d5f-874a-4889-a392-869944fa1f25,5,91e0c088-45b1-4eed-bc17-7f26b504dc06
0776ff6b-47cc-422b-8bdb-8df6ecc022cb,3,91e0c088-45b1-4eed-bc17-7f26b504dc06
9f3a6729-c149-4083-abc6-a17ca64517c9,1,91e0c088-45b1-4eed-bc17-7f26b504dc06
c47cbc2e-fda0-4a5e-965e-205ef0ec681c,4,91e0c088-45b1-4eed-bc17-7f26b504dc06
887e60b7-9a26-434b-b10f-17790fb54246,1,91e0c088-45b1-4eed-bc17-7f26b504dc06
05aec2c1-6d09-4539-885e-546d3a2cbd92,4,91e0c088-45b1-4eed-bc17-7f26b504dc06
a9498fd7-528f-4664-8044-4a6d52c523fc,5,91e0c088-45b1-4eed-bc17-7f26b504dc06
c31a529c-83e5-4957-91e8-3ab1f8f4307d,3,91e0c088-45b1-4eed-bc17-7f26b504dc06
5aa0a498-7530-4206-a27b-ee851e3141a5,2,e09768b5-7820-4c3d-bcc9-7f29cd5e9a91
768d1c47-1f02-4f1b-b9ba-ed022cca1047,9,e09768b5-7820-4c3d-bcc9-7f29cd5e9a91
8fd74387-8258-432c-b2b9-e557bd82a5d7,3,e09768b5-7820-4c3d-bcc9-7f29cd5e9a91
a7ad6002-d69f-4de2-abbf-fcc3c28d1d3a,2,e09768b5-7820-4c3d-bcc9-7f29cd5e9a91
5e1a70c8-f53d-46fa-a271-d79fdc716e0f,1,e09768b5-7820-4c3d-bcc9-7f29cd5e9a91
15d20414-689b-4f1a-a5e4-c6c86b78db5e,1,e09768b5-7820-4c3d-bcc9-7f29cd5e9a91
218eb6dd-5f79-4353-b056-cc7fa4ff5bc4,3,e09768b5-7820-4c3d-bcc9-7f29cd5e9a91
b79a3504-123b-4d4c-a4ea-bbe6bbc63842,6,e09768b5-7820-4c3d-bcc9-7f29cd5e9a91
a164a8a7-5947-408b-9917-c00304a8d27f,2,e09768b5-7820-4c3d-bcc9-7f29cd5e9a91
c1720a49-3954-4fc4-aa03-c08459f170fe,6,e09768b5-7820-4c3d-bcc9-7f29cd5e9a91
74d0fd85-e7ba-48b3-9979-3bd70cfa151b,5,e09768b5-7820-4c3d-bcc9-7f29cd5e9a91
33b9dabc-a95e-4e53-bc71-4d16161ae1a8,6,e09768b5-7820-4c3d-bcc9-7f29cd5e9a91
64b95568-0a28-42ef-995f-539e72778194,4,e09768b5-7820-4c3d-bcc9-7f29cd5e9a91
79632eae-e106-462b-9880-55285e06ed72,8,e09768b5-7820-4c3d-bcc9-7f29cd5e9a91
ca810035-c759-4e7c-ba88-51f679454ea6,4,e09768b5-7820-4c3d-bcc9-7f29cd5e9a91
c21d2f9a-b238-4ae6-9bb8-50996b580940,8,e09768b5-7820-4c3d-bcc9-7f29cd5e9a91
0d9198bc-2725-498e-8bf6-141ce9d79ad6,4,e09768b5-7820-4c3d-bcc9-7f29cd5e9a91
e322f8d8-ae48-4be1-81bb-0cdcefb2e8fb,5,e09768b5-7820-4c3d-bcc9-7f29cd5e9a91
9072d91d-11e2-4cfb-a568-107e0c53f7b3,1,e09768b5-7820-4c3d-bcc9-7f29cd5e9a91
518283bb-3024-4b0b-916b-009b58ec1ec5,13,e09768b5-7820-4c3d-bcc9-7f29cd5e9a91
83e074db-ea8f-4ef5-b8d9-005b73049788,7,e09768b5-7820-4c3d-bcc9-7f29cd5e9a91
ea2ca019-2b6d-4e16-89a8-25909f60ea37,10,e09768b5-7820-4c3d-bcc9-7f29cd5e9a91
8d0a9038-a6e7-4c97-a2ad-22e0e2989f71,8,e09768b5-7820-4c3d-bcc9-7f29cd5e9a91
b4acd34c-7af8-42bf-8236-29fc2b87e860,3,e09768b5-7820-4c3d-bcc9-7f29cd5e9a91
4f59dbee-4077-43ca-93d8-aa7a5e591cfb,10,e09768b5-7820-4c3d-bcc9-7f29cd5e9a91
67d250e6-ecae-4a4a-84ba-ab69dd3760e5,14,e09768b5-7820-4c3d-bcc9-7f29cd5e9a91
c05936c0-90ee-4e23-a821-a6dd62865ab7,9,e09768b5-7820-4c3d-bcc9-7f29cd5e9a91
c5c98a3a-f686-4a56-a150-9c15d267d842,11,e09768b5-7820-4c3d-bcc9-7f29cd5e9a91
95b60d1a-62a0-456c-84c1-9da30f712c3c,7,e09768b5-7820-4c3d-bcc9-7f29cd5e9a91
8ba90c5e-0a15-4601-977e-9167a75a4b87,7,e09768b5-7820-4c3d-bcc9-7f29cd5e9a91
958bc525-db63-4443-9a01-907bd4d12187,12,e09768b5-7820-4c3d-bcc9-7f29cd5e9a91
a77adf61-d713-4795-8850-8423c10bca83,9,e09768b5-7820-4c3d-bcc9-7f29cd5e9a91
b85f947b-5920-48ec-b6de-6f1daff7028b,5,e09768b5-7820-4c3d-bcc9-7f29cd5e9a91
20c032ea-dac3-4fe4-a5a1-ac6add6b74d6,1,a3116658-ed30-41bb-a23d-81029db4fa3c
5e360212-5435-488d-81b7-aedd6ab040c1,1,a3116658-ed30-41bb-a23d-81029db4fa3c
fa5088e1-380f-4c2e-a560-b7ea5677b8bd,9,a3116658-ed30-41bb-a23d-81029db4fa3c
e06ca4f7-41a4-4a16-90bf-c5f582c23e14,7,a3116658-ed30-41bb-a23d-81029db4fa3c
e7a036e9-611d-4086-a0c4-cb1e98d46cdb,10,a3116658-ed30-41bb-a23d-81029db4fa3c
f9c3131c-4861-4628-b94b-d3be413c75be,5,a3116658-ed30-41bb-a23d-81029db4fa3c
e806543b-01f1-436c-85f0-d3aada2ecee2,13,a3116658-ed30-41bb-a23d-81029db4fa3c
6312fb29-3286-4bda-8431-d90ae62dbf03,5,a3116658-ed30-41bb-a23d-81029db4fa3c
85851693-2d1e-48ed-a5e1-db7abd7acb2a,9,a3116658-ed30-41bb-a23d-81029db4fa3c
c31ad3d6-0c68-4a22-8547-fcb1461dca60,2,a3116658-ed30-41bb-a23d-81029db4fa3c
3297ee5a-f865-4a9a-81ba-fc79a3e04b19,3,a3116658-ed30-41bb-a23d-81029db4fa3c
f9e076ae-29f7-470b-995c-f8cf2df1129e,6,a3116658-ed30-41bb-a23d-81029db4fa3c
e923054f-6a48-4143-a849-e69f6fef32d0,7,a3116658-ed30-41bb-a23d-81029db4fa3c
4cab230f-93a8-4da8-9730-ed1535a9d496,3,a3116658-ed30-41bb-a23d-81029db4fa3c
131f8c64-3f57-4540-ae7e-f252c626f399,6,a3116658-ed30-41bb-a23d-81029db4fa3c
5ad5a6df-e758-4124-9068-f642ae08c5e1,8,a3116658-ed30-41bb-a23d-81029db4fa3c
904bb54b-1f6a-4dee-80c0-f3e05f6d8dba,14,a3116658-ed30-41bb-a23d-81029db4fa3c
1c9776c9-98e2-464b-9e97-72809e990a07,8,a3116658-ed30-41bb-a23d-81029db4fa3c
96bdf0f9-f511-4162-b491-78c2fcb7a2e6,4,a3116658-ed30-41bb-a23d-81029db4fa3c
8c3fa610-2596-42be-bc45-662bfa452e4c,1,a3116658-ed30-41bb-a23d-81029db4fa3c
7c65406b-c362-4f37-af0f-675c34dd09f8,2,a3116658-ed30-41bb-a23d-81029db4fa3c
a89ee7bb-99f8-470e-842b-8eb258b5a17d,2,a3116658-ed30-41bb-a23d-81029db4fa3c
150718a8-846c-4c10-bfbb-89c5befe949e,4,a3116658-ed30-41bb-a23d-81029db4fa3c
3218f6d5-e009-4aee-8950-996a8093adf2,3,a3116658-ed30-41bb-a23d-81029db4fa3c
c2c8acbb-4705-470b-befd-932e18224b72,10,a3116658-ed30-41bb-a23d-81029db4fa3c
d74e32ad-abe1-42fe-85e7-28dbcdced240,9,a3116658-ed30-41bb-a23d-81029db4fa3c
53f0f051-66bf-40eb-ab41-24116213482a,12,a3116658-ed30-41bb-a23d-81029db4fa3c
cae73e16-d06c-42e8-921c-59842c19b542,8,a3116658-ed30-41bb-a23d-81029db4fa3c
44ff7505-da2a-40ee-9dc9-5799efa43c29,6,a3116658-ed30-41bb-a23d-81029db4fa3c
8631afe9-8e45-49c5-98e1-6265502ed4f6,11,a3116658-ed30-41bb-a23d-81029db4fa3c
f28d43f0-5aa9-4548-916e-6191c292bd13,7,a3116658-ed30-41bb-a23d-81029db4fa3c
ad852df1-68dc-484d-aabf-32c15039a8b5,5,a3116658-ed30-41bb-a23d-81029db4fa3c
ef988107-3fcf-4e4c-b8b3-3f8dc7c2e68e,4,a3116658-ed30-41bb-a23d-81029db4fa3c
77d7d3f4-b172-4072-af4e-40ffbcb62023,15,a3116658-ed30-41bb-a23d-81029db4fa3c
fb588c65-705f-4241-b402-420d97a68dcd,10,a3116658-ed30-41bb-a23d-81029db4fa3c
0c284829-389c-4cd9-ae55-f35429201996,2,4d548bb7-b992-45b9-b5b2-81e9c89cdcb5
bcd0a8f8-f625-4464-9e5a-f7ca9a1a4a6e,1,4d548bb7-b992-45b9-b5b2-81e9c89cdcb5
ee6b4d0c-003a-4d9b-847c-fc99bcad5030,3,4d548bb7-b992-45b9-b5b2-81e9c89cdcb5
6d9bc469-e2f8-4592-a2f8-faf95a6418e7,2,44cc5f9d-79c8-4ba9-b4f9-82283b459a05
f9d67679-74d9-4311-b184-e468240c9f05,1,44cc5f9d-79c8-4ba9-b4f9-82283b459a05
df2bb78f-ca2a-4b7e-8b79-bf65901bf75a,4,44cc5f9d-79c8-4ba9-b4f9-82283b459a05
664b6573-1fce-4572-b1f1-becaaaa72d6f,6,44cc5f9d-79c8-4ba9-b4f9-82283b459a05
72bea49a-05cf-4f9d-8d16-da0dd73ef529,1,44cc5f9d-79c8-4ba9-b4f9-82283b459a05
2592741d-bde9-443c-a293-6d28da7596cd,6,44cc5f9d-79c8-4ba9-b4f9-82283b459a05
e2ed55c3-ebfd-4dc3-a664-69a65da1a53e,4,44cc5f9d-79c8-4ba9-b4f9-82283b459a05
ba0ea049-b425-4a10-9aa2-a7737c162f21,3,44cc5f9d-79c8-4ba9-b4f9-82283b459a05
9cf18157-df6c-4eda-96f2-9f8ba43a4672,2,44cc5f9d-79c8-4ba9-b4f9-82283b459a05
0a58c3e5-37b4-4a0e-8fcf-2cf7c3f13d76,1,44cc5f9d-79c8-4ba9-b4f9-82283b459a05
6b48210b-4d0e-4026-beca-22c6cb510ada,3,44cc5f9d-79c8-4ba9-b4f9-82283b459a05
f28a3598-1a9c-4023-84af-21eccd8c553f,2,44cc5f9d-79c8-4ba9-b4f9-82283b459a05
163a18f6-0e39-4607-b39f-084fc511e470,5,44cc5f9d-79c8-4ba9-b4f9-82283b459a05
fd2a9b61-f61d-4e4a-a077-0cfac5da4dc6,5,44cc5f9d-79c8-4ba9-b4f9-82283b459a05
33e641a7-65aa-4331-85bc-5ad54c7989e0,4,44cc5f9d-79c8-4ba9-b4f9-82283b459a05
b45aee93-de3d-4239-bc88-57530cf9cffa,3,44cc5f9d-79c8-4ba9-b4f9-82283b459a05
01af1d88-2982-46ef-b142-f85398440305,2,3c3ad41a-b980-477e-ad29-824a77eb367d
7b8a64a3-3b2a-40c9-9a61-8d391e4add6d,1,3c3ad41a-b980-477e-ad29-824a77eb367d
4ec1b79c-0392-4a72-b637-ea23f803b8da,11,d9cbbb0e-50af-4511-97df-829aec8a3eaf
82f8f8f0-8d3c-4d26-aecc-dde2ef6463e3,8,d9cbbb0e-50af-4511-97df-829aec8a3eaf
c86950d5-b20e-4037-a019-df6ece696fa9,6,d9cbbb0e-50af-4511-97df-829aec8a3eaf
f17d9f54-d28c-4a13-b1ec-f49ac97140b4,9,d9cbbb0e-50af-4511-97df-829aec8a3eaf
af9e0014-3755-475a-87bb-eee1835aa0f5,4,d9cbbb0e-50af-4511-97df-829aec8a3eaf
9a14a7d9-811c-4ecb-a23c-c6da5e71539f,1,d9cbbb0e-50af-4511-97df-829aec8a3eaf
06a6524f-895a-432a-b5ea-b973c53b34a9,3,d9cbbb0e-50af-4511-97df-829aec8a3eaf
035577b8-a698-4bf2-9137-bc4e58c24d5a,2,d9cbbb0e-50af-4511-97df-829aec8a3eaf
a2471e0b-ecc6-4dc3-b6d4-b476cad033c2,8,d9cbbb0e-50af-4511-97df-829aec8a3eaf
7095c958-8385-4458-b3eb-b40b4098b65e,10,d9cbbb0e-50af-4511-97df-829aec8a3eaf
3426dd73-f173-4cfe-81e3-abf55250ea68,16,d9cbbb0e-50af-4511-97df-829aec8a3eaf
f716e4bf-0ec2-4c94-af12-23c9d792fff6,14,d9cbbb0e-50af-4511-97df-829aec8a3eaf
d1004f88-a79d-403f-9c27-1fdfe6c9c036,15,d9cbbb0e-50af-4511-97df-829aec8a3eaf
b54e821c-25c4-49aa-a74c-2c5afa680845,7,d9cbbb0e-50af-4511-97df-829aec8a3eaf
43b4b116-bbf2-48b9-a718-2d083691fea8,15,d9cbbb0e-50af-4511-97df-829aec8a3eaf
907c3282-db3e-4b6d-bf22-29ae98710cf7,7,d9cbbb0e-50af-4511-97df-829aec8a3eaf
96eb38e4-e841-42c0-ae85-0d377e6215ec,9,d9cbbb0e-50af-4511-97df-829aec8a3eaf
e60c742e-2f04-43f4-b1fc-12497293e879,1,d9cbbb0e-50af-4511-97df-829aec8a3eaf
2b9fc646-9ec9-4dd7-8854-1150a991884d,12,d9cbbb0e-50af-4511-97df-829aec8a3eaf
38f04c2d-f610-4163-92e9-0483eec0cb72,11,d9cbbb0e-50af-4511-97df-829aec8a3eaf
b8db2c4b-ee90-4ebb-8613-570d197a2eb8,10,d9cbbb0e-50af-4511-97df-829aec8a3eaf
b79f2beb-6b00-4660-9b6d-5949d3227686,6,d9cbbb0e-50af-4511-97df-829aec8a3eaf
ea811b87-ce7a-4ccd-bd96-4dafce7d4266,5,d9cbbb0e-50af-4511-97df-829aec8a3eaf
887f957f-5b6e-4135-bb28-32512672606f,8,d9cbbb0e-50af-4511-97df-829aec8a3eaf
b87e4dad-ddd0-4f78-ba22-31e3bdd75853,2,d9cbbb0e-50af-4511-97df-829aec8a3eaf
1dbd0c9f-a73a-4446-802b-3e4e463ec387,2,d9cbbb0e-50af-4511-97df-829aec8a3eaf
2438fc90-176f-4bb3-9bd5-3ad287ac11fa,7,d9cbbb0e-50af-4511-97df-829aec8a3eaf
6a04e519-daa3-45c7-b757-38fd7d606444,5,d9cbbb0e-50af-4511-97df-829aec8a3eaf
f0fc4e10-e24a-4004-a217-48301c59ce84,13,d9cbbb0e-50af-4511-97df-829aec8a3eaf
60213f9e-9ca8-4d27-9bb8-464c2edf3530,4,d9cbbb0e-50af-4511-97df-829aec8a3eaf
2508e257-891f-4854-b83e-443437f5b85c,17,d9cbbb0e-50af-4511-97df-829aec8a3eaf
5972ce3c-5edc-4e4d-be6d-8db195b00273,12,d9cbbb0e-50af-4511-97df-829aec8a3eaf
6c6a4faf-0ac2-4ffe-ba15-921234ea7f3a,1,d9cbbb0e-50af-4511-97df-829aec8a3eaf
d26ef748-e03b-4873-b82e-89a78b06d4b2,3,d9cbbb0e-50af-4511-97df-829aec8a3eaf
e58689da-09b8-4ad6-95da-89388c34b7c6,5,d9cbbb0e-50af-4511-97df-829aec8a3eaf
c25e479a-d229-4d35-8c5f-7fd6c88f5535,9,d9cbbb0e-50af-4511-97df-829aec8a3eaf
906b64b9-2d4e-475a-a386-6916aa413ede,16,d9cbbb0e-50af-4511-97df-829aec8a3eaf
c000ffc9-d813-49c8-810b-682c22b71fb3,13,d9cbbb0e-50af-4511-97df-829aec8a3eaf
ba23ab43-4b00-4ddf-a3c3-7b54b4153a73,4,d9cbbb0e-50af-4511-97df-829aec8a3eaf
034db55c-7bfd-4760-b431-6f3e1af3f832,6,d9cbbb0e-50af-4511-97df-829aec8a3eaf
323d3656-7b90-441d-86e7-713a6d8d4856,14,d9cbbb0e-50af-4511-97df-829aec8a3eaf
7fa6f356-0a48-4f07-8576-aae9bbc73749,17,d9cbbb0e-50af-4511-97df-829aec8a3eaf
eb2a30b4-8974-4694-b443-9ade4d1516cb,3,d9cbbb0e-50af-4511-97df-829aec8a3eaf
c28f8d8e-7e04-499d-9dc5-cb1c096226d5,8,35d78c08-9002-4378-b3ec-835ed0034d22
d582ae69-5a03-416f-828d-cdcfe136e89a,7,35d78c08-9002-4378-b3ec-835ed0034d22
d601c348-87e2-4c04-bcff-c8b6f9fcddc6,25,35d78c08-9002-4378-b3ec-835ed0034d22
6db9ec2a-6d06-41fc-afd3-c6159315472a,15,35d78c08-9002-4378-b3ec-835ed0034d22
7e286708-bd34-4267-a70f-b6ed21acf72f,24,35d78c08-9002-4378-b3ec-835ed0034d22
5813933d-4827-41c2-9dcc-b56d97ba9f07,4,35d78c08-9002-4378-b3ec-835ed0034d22
f1fd44bb-f76e-42a0-bc1d-b501fc467ff8,16,35d78c08-9002-4378-b3ec-835ed0034d22
3318a503-3b5b-4f18-ab42-ac66692dcedd,19,35d78c08-9002-4378-b3ec-835ed0034d22
189a345e-30f1-4631-b6c9-ae8e6a9cbd16,2,35d78c08-9002-4378-b3ec-835ed0034d22
2901634e-224c-4111-bc1b-b8cfb56c3b1e,12,35d78c08-9002-4378-b3ec-835ed0034d22
458a6fc9-c6d2-450f-89d6-ba34f7eb19b5,9,35d78c08-9002-4378-b3ec-835ed0034d22
ac73d84a-677b-4712-9cb6-bbee4fbddb29,11,35d78c08-9002-4378-b3ec-835ed0034d22
a7908fa0-ae12-433b-9731-c244fd57b542,2,35d78c08-9002-4378-b3ec-835ed0034d22
9aebc1aa-a075-42cc-8ee1-ff9ea716761d,15,35d78c08-9002-4378-b3ec-835ed0034d22
224053cb-9e68-4df8-bd30-fad9a0b0b65a,5,35d78c08-9002-4378-b3ec-835ed0034d22
7fec55ad-b68c-49ac-81eb-e6d0459b1eb3,26,35d78c08-9002-4378-b3ec-835ed0034d22
273a9b51-7a2b-4581-900e-ea26e4c62786,28,35d78c08-9002-4378-b3ec-835ed0034d22
99046b24-b77b-4108-95f1-e26475672a85,5,35d78c08-9002-4378-b3ec-835ed0034d22
f149ab60-4066-4981-bab7-e29f97a977c3,6,35d78c08-9002-4378-b3ec-835ed0034d22
494d2315-36a9-498e-9dd9-f6183c1f263a,27,35d78c08-9002-4378-b3ec-835ed0034d22
423791d9-7a45-4b67-b1df-f25b180c046d,8,35d78c08-9002-4378-b3ec-835ed0034d22
24285aab-fb95-474f-a827-a7602cb9a5f0,4,35d78c08-9002-4378-b3ec-835ed0034d22
79ba1be5-1c95-4a18-be80-a74af2326145,17,35d78c08-9002-4378-b3ec-835ed0034d22
851365c5-0d97-44a9-a4a2-9e389543f126,23,35d78c08-9002-4378-b3ec-835ed0034d22
b5be8a9a-badb-42fb-bfee-9af9a34b05dd,16,35d78c08-9002-4378-b3ec-835ed0034d22
b2a7a818-f264-470c-8eb3-691551b0698b,7,35d78c08-9002-4378-b3ec-835ed0034d22
cdd12970-561a-4436-b667-6ce331822b8e,30,35d78c08-9002-4378-b3ec-835ed0034d22
39a5aab1-dbc0-4e92-82af-65c3996461be,10,35d78c08-9002-4378-b3ec-835ed0034d22
ec59fd2e-937b-46b7-95aa-9271695896fb,1,35d78c08-9002-4378-b3ec-835ed0034d22
a9204e3f-d18e-4339-a0c6-8af2147d0ff0,3,35d78c08-9002-4378-b3ec-835ed0034d22
9b77f504-cf0c-4604-9130-8c9f69fa8b2a,8,35d78c08-9002-4378-b3ec-835ed0034d22
f9c60f3c-fb00-4b04-bbe4-89b17c5069aa,7,35d78c08-9002-4378-b3ec-835ed0034d22
b7c9841f-1530-4f77-92fd-852b310d2d60,1,35d78c08-9002-4378-b3ec-835ed0034d22
a29dcd50-4648-4601-9d17-86867fb84d77,13,35d78c08-9002-4378-b3ec-835ed0034d22
46a7a2db-baa6-4ebf-8d92-83ecf1aa0ad7,12,35d78c08-9002-4378-b3ec-835ed0034d22
9cf609ae-c1ca-4aae-913c-7c235d18c84b,9,35d78c08-9002-4378-b3ec-835ed0034d22
f3477fc1-9c80-487f-87b2-33c8cd4de97e,10,35d78c08-9002-4378-b3ec-835ed0034d22
4c8a6d74-2e6f-4e32-9727-31d6fd6543eb,13,35d78c08-9002-4378-b3ec-835ed0034d22
6f0f394b-2edc-4ca6-a1f2-368d6954215c,5,35d78c08-9002-4378-b3ec-835ed0034d22
ad5649c4-aafe-468d-a183-3db987d6e4c6,6,35d78c08-9002-4378-b3ec-835ed0034d22
ab6432e5-4785-47f8-b945-5ba974bd22d9,1,35d78c08-9002-4378-b3ec-835ed0034d22
11df01dd-7c92-4133-8837-5a07d3b8a1c0,17,35d78c08-9002-4378-b3ec-835ed0034d22
313f1e9e-3c05-4d4a-8e59-50a9cfd2400e,4,35d78c08-9002-4378-b3ec-835ed0034d22
be175cab-27fc-44aa-81ec-5114f6a735ef,14,35d78c08-9002-4378-b3ec-835ed0034d22
d6d427c7-9cab-4017-8bc2-5515b2e03af5,3,35d78c08-9002-4378-b3ec-835ed0034d22
29db7291-0e5a-497d-96eb-55968d915f95,2,35d78c08-9002-4378-b3ec-835ed0034d22
cfaa3118-9ce3-4bc7-97a6-4d3187f3548b,9,35d78c08-9002-4378-b3ec-835ed0034d22
dc38d9f9-421d-4f76-b90d-4ab9b8f553b7,29,35d78c08-9002-4378-b3ec-835ed0034d22
8beee6ee-1b04-4c24-b422-000fb02b4ed6,3,35d78c08-9002-4378-b3ec-835ed0034d22
541a4f57-8d22-453c-9828-16c34991ab87,31,35d78c08-9002-4378-b3ec-835ed0034d22
f1df6b2a-596c-4219-8233-166b3da60f1c,11,35d78c08-9002-4378-b3ec-835ed0034d22
12ce9f19-e529-4e23-8854-13fbc157b40a,11,35d78c08-9002-4378-b3ec-835ed0034d22
32042e9d-b8a8-4cd9-b5ab-0d6af13548ea,16,35d78c08-9002-4378-b3ec-835ed0034d22
e5ce9b3d-244b-4dcb-bfd2-12cb2e10a9cf,14,35d78c08-9002-4378-b3ec-835ed0034d22
57594c1f-b55f-48ac-87b6-12e793045700,14,35d78c08-9002-4378-b3ec-835ed0034d22
99bad0cf-36a5-462d-a1fd-1c3cf43f5066,18,35d78c08-9002-4378-b3ec-835ed0034d22
ede9c715-4391-494e-b867-1ddf17af231c,22,35d78c08-9002-4378-b3ec-835ed0034d22
63daf01a-1882-4381-932a-21a70c8fb4fa,13,35d78c08-9002-4378-b3ec-835ed0034d22
93b51636-7db8-4349-a960-246d2667ef30,6,35d78c08-9002-4378-b3ec-835ed0034d22
e0b2d6b0-a17d-4347-a634-304de7885936,20,35d78c08-9002-4378-b3ec-835ed0034d22
e4e2176e-5d0a-4f92-a931-2bffbb4ebd4d,10,35d78c08-9002-4378-b3ec-835ed0034d22
45882194-011d-4487-8d1c-29f807e1fce7,17,35d78c08-9002-4378-b3ec-835ed0034d22
5e5e3f90-40d8-4d0c-be4b-2b2fe0d5f889,21,35d78c08-9002-4378-b3ec-835ed0034d22
b5e0049b-8f5e-42e5-b264-269adce57949,12,35d78c08-9002-4378-b3ec-835ed0034d22
15b333a7-02b2-4fab-a36f-274755945aa1,15,35d78c08-9002-4378-b3ec-835ed0034d22
63c46a21-2b91-4330-8a02-ac704173d4be,2,a5faf222-5757-4b48-81c1-843e20ac14d9
ae28bc4b-c28e-4146-9d40-aa13d4a56eda,1,a5faf222-5757-4b48-81c1-843e20ac14d9
152320f0-596d-4701-b406-ac30794d31da,14,5ad62995-c82b-44cd-8fce-850d7cf81e72
